Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion;;;
2018;4;at001303593;30 BOTELLAS PARA AGUA Y 200 BOCINAS NIÑOS;Ximena Fernández;AT001206545;SERVICIO NACIONAL DE LA MUJER (SERNAM);at001;Director(a) regional de servicio público (s);24-11-2018;Donativos para participantes de la tercera corrida familiar por la no violencia contra las mujeres.;;;
2018;4;at001303703;DOS SESIONES DE REIKI;Ximena Fernández;AT001206545;SERVICIO NACIONAL DE LA MUJER (SERNAM);at001;Director(a) regional de servicio público (s);24-11-2018;Donativos para participantes de la tercera corrida familiar por la no violencia contra las mujeres.;;;
2018;4;at001303713;UN BOLSO;Ximena Fernández;AT001206545;SERVICIO NACIONAL DE LA MUJER (SERNAM);at001;Director(a) regional de servicio público (s);24-11-2018;Donativos para participantes de la tercera corrida familiar por la no violencia contra las mujeres.;;;
2018;4;at001303723;UN PELUCHE LLAMITO ANDINO;Ximena Fernández;AT001206545;SERVICIO NACIONAL DE LA MUJER (SERNAM);at001;Director(a) regional de servicio público (s);24-11-2018;Donativos para participantes de la tercera corrida familiar por la no violencia contra las mujeres.;;;
2018;4;at001302703;TRES PROMOCIONES;Ximena Fernández;AT001206545;SERVICIO NACIONAL DE LA MUJER (SERNAM);at001;Director(a) regional de servicio público (s);24-11-2018;Donativos para participantes de la tercera corrida familiar por la no violencia contra las mujeres.;;;
2018;4;at001302723;DOS MANICURES, BÁSICA Y PERMANENTE;Ximena Fernández;AT001206545;SERVICIO NACIONAL DE LA MUJER (SERNAM);at001;Director(a) regional de servicio público (s);24-11-2018;Donativos para participantes de la tercera corrida familiar por la no violencia contra las mujeres.;;;
2018;4;aw002297093;ATLAS DEL AGUA PUBLICADO DGA;Anselmo Rapimán Marín;AW002209909;SUBSECRETARÍA DEL MEDIO AMBIENTE;aw002;Secretario Regional Ministerial Región de La Araucanía;31-10-2018;AUDIENCIA LOBBY OFICINA;;;
2018;4;aw002303533;Un vino y un portavino hecho artesanalmente por los niños del colegio;Anselmo Rapimán Marín;AW002209909;SUBSECRETARÍA DEL MEDIO AMBIENTE;aw002;Secretario Regional Ministerial Región de La Araucanía;16-11-2018;Entrega de una estufa para el colegio;;;
2018;4;aw002304383;1 bolsa TNT reciclable, 1 calendario, y taco de escritorio y una chapa;Anselmo Rapimán Marín;AW002209909;SUBSECRETARÍA DEL MEDIO AMBIENTE;aw002;Secretario Regional Ministerial Región de La Araucanía;05-12-2018;"Cierre proyecto FPA ""Recuperemos, Reciclemos, Cuidemos, Pensemos, Reduzcamos, Mostremos"". del Centro General de Padres del Instituto Claret.";;;
2018;4;aw002305123;"Libro - ""Estrategia Nacional de Cambio Climático y Recursos Vegetacionales 2017 - 2025"" 3a Edición Mayo 2017.";Anselmo Rapimán Marín;AW002209909;SUBSECRETARÍA DEL MEDIO AMBIENTE;aw002;Secretario Regional Ministerial Región de La Araucanía;03-12-2018;Reunión del Comité de Cambio Climático en Temuco;;;
2018;4;aw002305133;"Libro ""100 Años SOFO - En el Corazón de La Araucanía"", Edición agosto 2018.";Anselmo Rapimán Marín;AW002209909;SUBSECRETARÍA DEL MEDIO AMBIENTE;aw002;Secretario Regional Ministerial Región de La Araucanía;10-12-2018;Obsequio enviado a la oficina, con motivo de aniversario N° 100 de SOFO;;;
2018;4;ae008307513;Calugas;Cristian Matías Carmona Larraín;AE008224641;SUPERINTENDENCIA DE BANCOS E INSTITUCIONES FINANCIERAS;ae008;Director Jurídico;18-12-2018;Cortesía;;;
2018;4;ak006303543;SERVICIO MEDICO LEGAL HACE ENTGREGA DE GALVANO ACRILICO PIROGRABADO;Alex Miranda Torres;AK006227480;GENDARMERÍA DE CHILE;ak006;Director Regional (S) de Gendarmería de Chile, Región de Aysén del General Carlos Ibáñez del Campo;28-11-2018;SALUDO PROTOCOLAR;;;
2018;4;ak006303603;LA IV DIVISIÓN DE EJÉRCITO HACE ENTREGA DE GALVANO;Alex Miranda Torres;AK006227480;GENDARMERÍA DE CHILE;ak006;Director Regional (S) de Gendarmería de Chile, Región de Aysén del General Carlos Ibáñez del Campo;28-11-2018;SALUDO PROTOCOLAR;;;
2018;4;ak006303613;LA XI ZONA DE CARABINEROS AYSÉN HACE ENTREGA DE GALVANO;Alex Miranda Torres;AK006227480;GENDARMERÍA DE CHILE;ak006;Director Regional (S) de Gendarmería de Chile, Región de Aysén del General Carlos Ibáñez del Campo;28-11-2018;SALUDO PROTOCOLAR;;;
2018;4;ak006303623;LA BASE AÉREA BALMACEDA HACE ENTGREGA DE GALVANO ACRILICO PIROGRABADO;Alex Miranda Torres;AK006227480;GENDARMERÍA DE CHILE;ak006;Director Regional (S) de Gendarmería de Chile, Región de Aysén del General Carlos Ibáñez del Campo;28-11-2018;SALUDO PROTOCOLAR;;;
2018;4;ak006303653;MUNICIPALIDAD DE COYHAIQUE HACE ENTREGA DE GALVANO;Alex Miranda Torres;AK006227480;GENDARMERÍA DE CHILE;ak006;Director Regional (S) de Gendarmería de Chile, Región de Aysén del General Carlos Ibáñez del Campo;28-11-2018;SALUDO PROTOCOLAR;;;
2018;4;ak006303663;Secretario Regional Ministerial de Justicia y Derechos Humanos Aysén hace de figura de Don Quijote de la Mancha.;Alex Miranda Torres;AK006227480;GENDARMERÍA DE CHILE;ak006;Director Regional (S) de Gendarmería de Chile, Región de Aysén del General Carlos Ibáñez del Campo;28-11-2018;SALUDO PROTOCOLAR;;;
2018;4;ak006303673;POLICIA DE INVESTIGACIONES AYSÉN HACE ENTREGA DE FIGURA DE DON QUIJOTE DE LA MANCHA;Alex Miranda Torres;AK006227480;GENDARMERÍA DE CHILE;ak006;Director Regional (S) de Gendarmería de Chile, Región de Aysén del General Carlos Ibáñez del Campo;28-11-2018;SALUDO PROTOCOLAR;;;
2018;4;mu118307863;Aceite de Palta;Alejandra Espinoza Diaz;MU118224037;MUNICIPALIDAD DE LA CRUZ;mu118;Concejal(a);18-12-2018;Presente Bienestar Fin de Año en Concejo Municipal;;;
2018;4;mu228309573;3 frascos de Chutney;Patricia Andrea Espinosa Bunster;MU228227896;MUNICIPALIDAD DE PROVIDENCIA;mu228;Jefe(a) de Gabinete;18-12-2018;Saludo fiestas fin de año;;;
2018;4;ad010317383;1 caja licores;Pedro Cuevas Cerda;AD010227773;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Subdirector de Administración, Logística e Innovación;21-12-2018;Saludo Protocolar de Navidad.;;;
2018;4;ad010313073;BOTELLA DE VINO;Claudia Paola Alejandra Oyanedel Catalán;AD010227777;POLICÍA DE INVESTIGACIONES DE CHILE;ad010;Jefa Nacional de Apoyo Policial;20-12-2018;POR CELEBRACIÓN AÑO 2019;;;
2018;4;ao034309303;Mix de condimentos;Marcelo Larrondo Calderón;AO034227200;SERVICIO DE SALUD OSORNO;ao034;Director Servicio de Salud Osorno;20-12-2018;Navidad;;;
2018;4;ar004304983;mate con bombilla;Tatiana Merino Coria;AR004223986;INSTITUTO DE DESARROLLO AGROPECUARIO (INDAP);ar004;Director(a) regional de servicio público Región de Ñuble;13-12-2018;Cucha Cucha mesa de recolectores;;;
2018;4;ar004313233;8 botellas de vino;Tatiana Merino Coria;AR004223986;INSTITUTO DE DESARROLLO AGROPECUARIO (INDAP);ar004;Director(a) regional de servicio público Región de Ñuble;28-12-2018;Reunión;;;
2018;4;ar004313403;Botella de Vino;Tatiana Merino Coria;AR004223986;INSTITUTO DE DESARROLLO AGROPECUARIO (INDAP);ar004;Director(a) regional de servicio público Región de Ñuble;28-12-2018;Coctel del CADA para el área de Chillán;;;
2018;4;am010310073;CALENDARIO ESCRITORIO, LAPIZ, CUADERNO;JOSÉ ANTONIO GALLEGOS SEGURA;AM010189510;DIRECCIÓN DE VIALIDAD DEL MINISTERIO DE OBRAS PÚBLICAS;am010;Director Regional de Vialidad Región de Antofagasta;24-12-2018;NAVIDAD 2018;;;
2018;4;am010313133;VINO CASILLERO DEL DIABLO;JOSÉ ANTONIO GALLEGOS SEGURA;AM010189510;DIRECCIÓN DE VIALIDAD DEL MINISTERIO DE OBRAS PÚBLICAS;am010;Director Regional de Vialidad Región de Antofagasta;28-12-2018;NAVIDAD 2018;;;
2018;4;nr0035653;Libro Juan Francisco González;Carolina Besa Montes;NR00368;BANCO CENTRAL;nr003;Gerente de Asuntos Públicos;21-12-2018;Cortesía;;;
2018;4;ab004300963;Libro;Gilda Elisa Grandón Alvial;AB004216819;OFICINA NACIONAL DE EMERGENCIA (ONEMI);ab004;Directora Regional Ñuble;05-10-2018;Chile, territorio volcánico;;;
2018;4;ab004300973;Libro;Gilda Elisa Grandón Alvial;AB004216819;OFICINA NACIONAL DE EMERGENCIA (ONEMI);ab004;Directora Regional Ñuble;22-11-2018;Guía de uso de redes sociales en emergencias;;;
2018;4;ag001304893;Artesanía confeccionada en madera consistente en un porta huevos craquelado.;Renán Cabezas Arroyo;AG001222475;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Ñuble;06-12-2018;Visita a talleres laborales de Escuela Especial Las Acacias de la ciudad de Chillán.;;;
2018;4;ag001301503;Libro: La buena noticia de cada día. Editorial Verbo Divino;Renán Cabezas Arroyo;AG001222475;SUBSECRETARIA GENERAL DE GOBIERNO;ag001;Secretario(a) Regional Ministerial Región del Ñuble;24-11-2018;Actividad Protocolar Aniversario Comuna de Pemuco;;;
2018;4;ai009305893;Libreta corporativa;Juan Ignacio Pino Manubens;AI009219145;Subsecretaría de la Niñez;ai009;Jefe(a) de Gabinete;13-12-2018;Envío a lugar de trabajo;;;
2018;4;au002297633;CUADERNOS, LÁPIZ Y CARGADOR PORTÁTIL;Cristián Humberto Trucco Campos;AU002217343;SUBSECRETARIA DE ENERGÍA;au002;Secretario(a) Regional Ministerial Región de Ñuble;24-10-2018;"Invitación Seminario de ""Generación Ciudadana (Ley 20571)""";;;
2018;4;bc001340703;Pasta de Ají de los Placeres de Plácido de Romeral;María Pía Soler Mouliat;BC001221924;Subsecretaria de las Culturas, las Artes y el Patrimonio;bc001;Maule - Secretaria Regional Ministerial de las Culturas las Artes y el Patrimonio;24-10-2018;Visita de la Ministra de las Culturas, las Artes y el Patrimonio;;;
2018;4;mu163311073;Pan de Pascua y Cola Mano;Valeria Francisca Díaz Camus;MU163215786;MUNICIPALIDAD DE MAIPÚ;mu163;Directora de Asesoría Jurídica - Valeria Díaz Camus;24-12-2018;Navidad;;;
2018;4;ab032299693;bolsa de ostiones;Catalina Mulet Diaz (asesora Legal);AB032217794;GOBERNACIÓN PROVINCIAL DE ELQUI;ab032;Otro;13-11-2018;por el cargo que detento;;;
2018;4;ab032300613;entradas recital;Catalina Mulet Diaz (asesora Legal);AB032217794;GOBERNACIÓN PROVINCIAL DE ELQUI;ab032;Otro;20-11-2018;entradas de cortesía;;;
2018;4;ab092305233;Cargador de Batería externa para celulares con logo Copolad;Carlos Charme Fuentes;AB092216712;SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA);ab092;Director Nacional;19-11-2018;Visita de Teresa Salvador, Directora del Programa Copolad (saludo protocolar al nuevo director);;;
2018;4;ab092299503;Memoria Anual 2017;Marcelo Armando Platero Hidalgo;AB092220693;SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA);ab092;Director(a) regional Valparaíso;13-11-2018;Enviada por Correos de Chile;;;
2018;4;ar001314593;2 BOTELLAS DE VINO;Francisco Javier Lagos Arriagada;AR001221804;SUBSECRETARÍA DE AGRICULTURA;ar001;Secretario(a) Regional Ministerial de La Región Del Bio Bio;21-12-2018;VISITA A PEQUEÑA PRODUCTORA CON PRESENCIA DE MINISTRO DE AGRICULTURA EN TOME;;;
2018;4;ar002306523;AGENDA 2019 Y CAJA CEREZAS.-;Federico Octavio del Sagrado Corazón Errázuriz Tagle;AR002230085;COMISIÓN NACIONAL DE RIEGO;ar002;Jefe(a) de servicio;17-12-2018;SALUDO NAVIDEÑO.-;;;
2018;4;ar006315553;Caja decorativa con muestra de vino y especies;Iván Ramírez Delpín;AR006234155;SERVICIO AGRÍCOLA Y GANADERO (SAG);ar006;Director regional SAG Región de Bío Bío;24-12-2018;Presente de Navidad;;;
2018;4;ak006333743;Galvano de cristal;Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;26-11-2018;saludo protocolar aniversario;;;
2018;4;ak006333903;Galvano de cristal;Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;26-11-2018;Saludo Protocolar Aniversario Institucional;;;
2018;4;ak006333913;Escultura Dama de la Justicia;Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;26-11-2018;Saludo Protocolar Aniversario Institucional;;;
2018;4;ak006336123;Galvano de madera;Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;26-11-2018;Saludo protocolar 88º Aniversario Institucional;;;
2018;4;ak006336133;Galvano de madera;Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;26-11-2018;Saludo protocolar 88º Aniversario Institucional;;;
2018;4;ak006336143;Banderín Municipalidad San Carlos;Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;29-11-2018;Inauguración C.E.T. Femenino - San Carlos;;;
2018;4;ak006336163;Guía Turística comuna San Carlos;Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;29-11-2018;Inauguración C.E.T. Femenino San Carlos;;;
2018;4;ak006336173;"Libro ""Lugares e Historia de San Carlos""";Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;29-11-2018;Inauguración C.E.T. Femenino San Carlos;;;
2018;4;ak006336183;Cuadro Protocolar;Gonzalo Fernando Hermosilla Lizama;AK006246744;GENDARMERÍA DE CHILE;ak006;Director Regional de Gendarmería de Chile, Región del Ñuble;29-11-2018;Inauguración C.E.T. Femenino San Carlos;;;
2018;4;ac002306513;agenda 2019 y caja de guindas;José Alberto Arias Salas;AC002193422;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;JEFE DEPARTAMENTO SUBDIRECCIÓN DE MARKETING Y EVENTOS;17-12-2018;Fin de año;;;
2018;4;ae001297463;Agenda y Lápiz de pasta con logo institucional;Cristián Muñoz Carreño;AE001189959;SUBSECRETARÍA DE HACIENDA;ae001;Secretario(a) Regional Ministerial;17-10-2018;Invitación a reunión de vinculación con el medio;;;
2018;4;ae001299073;Lapiz;Cristián Muñoz Carreño;AE001189959;SUBSECRETARÍA DE HACIENDA;ae001;Secretario(a) Regional Ministerial;09-11-2018;Inaguracion de instalaciones de casa matriz y centro logistico en la comuna de Penco de empresa Importadora East West Ltda;;;
2018;4;ah002311443;Vino de cortesía;Mauricio Carlos Figueroa Colarte;AH002190851;SUBSECRETARÍA DE PESCA;ah002;Encargado Unidad de Informática;26-12-2018;Navidad;;;
2018;4;ah004291193;"Libro ""Patagonia Verde""";Rodrigo Cristian Carrasco Arata;AH004192183;CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO);ah004;Director Regional Los Lagos;01-10-2018;"Cierre del Proyecto Cultura e Identidad para el Desarrollo del Turismo Territorial, oportunidad que se realizo el lanzamiento del libro ""Patagonia Verde""";;;
2018;4;ah004310833;1 Snack Cochayuyo - 1 Frasco Mermelada Cochayuyo-Flor del Mar, Futos y Algas;Rodrigo Cristian Carrasco Arata;AH004192183;CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO);ah004;Director Regional Los Lagos;19-12-2018;Consejo Directivo Programa Integrado Territorial de Algas para el Consumo Humano en la región de Los Lagos;;;
2018;4;am010304733;Promoción válida por atención Diagnóstico Especializado más profilaxis en Clínica Tejada en convenio con asociaciones gremiales del;Rooney Miguel Focacci Yugo;AM010190428;DIRECCIÓN DE VIALIDAD DEL MINISTERIO DE OBRAS PÚBLICAS;am010;Dircetor Regional de Vialidad Región de Arica y Parinacota;07-12-2018;Convenio Clínica Tejada de Tacna con Asociaciones Anef;;;
2018;4;am014314073;Regalo (Proceso Código de Ética);Luis Felipe Elton;AM014195433;DIRECCIÓN GENERAL DE CONCESIONES DE OBRAS PÚBLICAS (DGC);am014;Jefe de División de Desarrollo y Licitación de Proyectos;27-12-2018;Navidad;;;
2018;4;ap009310083;Tarjeta y Libro;Claudio Antonio Daneck Muñoz;AP009190734;SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DEL MAULE;ap009;Jefe de Servicio (S).-;21-12-2018;Regalo Navidad 2018;;;
2018;4;ai008304413;Periodico;Doris Osses Zapata;AI008213818;SUBSECRETARIA DE SERVICIOS SOCIALES;ai008;Secretario/a Regional Ministerial, Ñuble;03-12-2018;Cortesia;;;
2018;4;ai008304423;Lapicero;Doris Osses Zapata;AI008213818;SUBSECRETARIA DE SERVICIOS SOCIALES;ai008;Secretario/a Regional Ministerial, Ñuble;04-12-2018;Visita Sala Cuna y Jardin infantil Inclusivo Aliwen;;;
2018;4;ai008313053;Lapiz y tazón;Doris Osses Zapata;AI008213818;SUBSECRETARIA DE SERVICIOS SOCIALES;ai008;Secretario/a Regional Ministerial, Ñuble;28-12-2018;Invitación cierre capacitacion a funcionarios publicos;;;
2018;4;ai008300693;Tazón;Doris Osses Zapata;AI008213818;SUBSECRETARIA DE SERVICIOS SOCIALES;ai008;Secretario/a Regional Ministerial, Ñuble;20-11-2018;Invitación a entrega Bono Logro Escolar, en la comuna de San Fabian;;;
2018;4;nr0023503;LIBRO: SOCIEDAD EN ACCION;MARIA SOLEDAD FRINDT RADA;NR002299;CONTRALORIA GENERAL DE LA REPUBLICA;nr002;SUBCONTRALOR GENERAL;25-10-2018;REUNION EN CGR;;;
2018;4;ah008294033;Entradas Fiesta de las Naciones (49);Marilyn Elizabeth Masbernat Cambiaso;AH008214213;SERVICIO NACIONAL DE TURISMO;ah008;Directora regional Region Metropolitana;08-10-2018;Entrega de patrocinio para Fiesta de las Naciones.;;;
2018;4;ah008294043;Botella de Vino;Marilyn Elizabeth Masbernat Cambiaso;AH008214213;SERVICIO NACIONAL DE TURISMO;ah008;Directora regional Region Metropolitana;10-10-2018;Reunión con Rodrigo Ponce, presidente Cámara de Turismo del Cajón del Maipo;;;
2018;4;ah008294933;Entradas Oktoberfest (50);Marilyn Elizabeth Masbernat Cambiaso;AH008214213;SERVICIO NACIONAL DE TURISMO;ah008;Directora regional Region Metropolitana;23-10-2018;Oktoberfest;;;
2018;4;ak004299943;Cuadro, derechos del niño;María Inés Verdugo Escobar;AK004214494;SERVICIO NACIONAL DE MENORES (SENAME);ak004;Directora Regional IIa. Región de Antofagasta;13-11-2018;Audiencia de Lobby, como Directora Regional.;;;
2018;4;ar006306743;Libros;Javier Ignacio Capponi Pacheco;AR006211583;SERVICIO AGRÍCOLA Y GANADERO (SAG);ar006;Director regional (S) región de Ñuble;14-12-2018;Reunión Directivos y docentes universidad de Concepción;;;
2018;4;ba001304363;cuadro de recordatorio;Rodrigo Eduardo Ramírez Soto;BA001213723;SUBSECRETARIA DEL DEPORTE;ba001;Secretario(a) Regional Ministerial de Deportes Región del Ñuble;28-11-2018;visita a la escuela joaquin del pino;;;
2018;4;ba001304373;libro santo biblia y antiguo testamento;Rodrigo Eduardo Ramírez Soto;BA001213723;SUBSECRETARIA DEL DEPORTE;ba001;Secretario(a) Regional Ministerial de Deportes Región del Ñuble;29-11-2018;ceremonia de cierre de de juegos escolares año 2018 colegio hispano americano;;;
2018;4;ab012316103;"Libro ""Perú desde el Aire"". Espacios y Costumbres.";Jorge Adolfo Atton Palma;AB012227807;INTENDENCIA REGIÓN DE LA ARAUCANÍA;ab012;Intendente(a);21-12-2018;Obsequio Procolar de Navidad.;;;
2018;4;aj011315933;Pack de condimentos;Cristian Celedonio O'ryan Squella;AJ011223316;SUPERINTENDENCIA DE EDUCACIÓN;aj011;Jefe División Comunicaciones y Denuncias;19-12-2018;Celebración Navidad;;;
2018;4;ar005306673;Agenda y Caja de Cerezas;María Emilia Undurraga Marimón;AR005211190;OFICINA DE ESTUDIOS Y POLÍTICAS AGRARIAS (ODEPA);ar005;Directora Nacional;17-12-2018;Saludo de Navidad;;;
2018;4;ar005309853;Caja de Duraznos;María Emilia Undurraga Marimón;AR005211190;OFICINA DE ESTUDIOS Y POLÍTICAS AGRARIAS (ODEPA);ar005;Directora Nacional;21-12-2018;Saludo de Navidad;;;
2018;4;ab046300043;botella de vino;Carlos Patricio Muena Navarrete;AB046215220;GOBERNACIÓN PROVINCIAL DE TALCA;ab046;Jefe(a) de Gabinete;16-11-2018;visita delegación argentina;;;
2018;4;ad008301043;1 Botella de Vino;Arturo Merino Núñez;AD008223030;FUERZA AÉREA DE CHILE;ad008;Comandante en Jefe;23-11-2018;Saludo Protocolar;;;
2018;4;ad008301073;1 Caja de Chocolates;Arturo Merino Núñez;AD008223030;FUERZA AÉREA DE CHILE;ad008;Comandante en Jefe;08-11-2018;Saludo Protocolar;;;
2018;4;ah003305253;"2 (dos) libros tipo agenda : Uno ""Expo 2017 ""Future Energy"" Astana Kazakhstan el otro, de ""Ministry of Foreign Affairs of the Republic of Kazakhstan""";Cristian Hernán Rodríguez Chiffelle;AH003222837;COMITÉ DE INVERSIONES EXTRANJERAS;ah003;Jefe(a) de servicio;11-12-2018;Visita Protocolar;;;
2018;4;ah003300713;"Tapiz alargado horizontal, de seda, indica : ""Brocade Dra Wings - The Work of Art with the real silk""";Cristian Hernán Rodríguez Chiffelle;AH003222837;COMITÉ DE INVERSIONES EXTRANJERAS;ah003;Jefe(a) de servicio;15-11-2018;Audiencia Lobby - Compañía china, China Three Gorges Corporation;;;
2018;4;ah009301353;"Libro ""Guía de uso de redes sociales en emergencias""";Manuel Muñoz García;AH009222938;SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC);ah009;Director Regional (S) Ñuble;22-11-2018;Reunión de fecha 22-11-18;;;
2018;4;ah009301363;"Libro ""Guía de uso de redes sociales en emergencias""";Manuel Muñoz García;AH009222938;SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC);ah009;Director Regional (S) Ñuble;22-11-2018;Reunión de fecha 22-11-18;;;
2018;4;ak006303123;Regalo;Cristobal Ortega R.;AK006227092;GENDARMERÍA DE CHILE;ak006;Director Regional (S) de Gendarmería de Chile, Región de la Araucanía;30-11-2018;Regalo entregado por el Ejercito de Chile, en conmemoracion del 88 aniversario de Gendarmeria de Chile;;;
