Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Item;Unidad Monetaria;Monto
Pagina Aportes, donaciones, asignaciones y otros/2020/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2020;Jul - Sep;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Trimestre Julio - Septiembre;PP039;Partido Igualdad ](PI);2020;Jul - Sep;Otras Transferencias públicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;8911191
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Cotizaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones;PP040;Partido Izquierda Ciudadana;2017;Oct - Dic;Otras Transferencias públicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;8473385
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Cotizaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Aportes, donaciones, asignaciones/2018;PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Otras Transferencias públicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Cotizaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Donaciones;Pesos;700000
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Abril - Junio;PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;Otras Transferencias públicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;Cotizaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Julio - Septiembre;PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;Otras Transferencias públicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Cotizaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2017/Octubre - Diciembre;PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Otras Transferencias públicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Cotizaciones;Pesos;3300000
Pagina Aportes, donaciones, asignaciones y otros/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/Año 2018/Enero - Marzo;PP047;Partido de Trabajadores Revolucionarios;2018;Ene - Mar;Otras Transferencias públicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP052;Partido Progresista de Chile;2018;Abr - Jun;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP052;Partido Progresista de Chile;2018;Abr - Jun;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP052;Partido Progresista de Chile;2018;Abr - Jun;Cotizaciones;Pesos;1000000
Pagina Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP052;Partido Progresista de Chile;2018;Abr - Jun;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP052;Partido Progresista de Chile;2018;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP052;Partido Progresista de Chile;2018;Abr - Jun;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP052;Partido Progresista de Chile;2018;Abr - Jun;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP052;Partido Progresista de Chile;2018;Jul - Sep;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;100941921
Pagina Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP052;Partido Progresista de Chile;2018;Jul - Sep;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP052;Partido Progresista de Chile;2018;Jul - Sep;Cotizaciones;Pesos;2098003
Pagina Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP052;Partido Progresista de Chile;2018;Jul - Sep;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP052;Partido Progresista de Chile;2018;Jul - Sep;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP052;Partido Progresista de Chile;2018;Jul - Sep;Otras Transferencias p£blicas;Pesos;113308615
Pagina Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP052;Partido Progresista de Chile;2018;Jul - Sep;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP052;Partido Progresista de Chile;2018;Oct - Dic;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;75835668
Pagina Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP052;Partido Progresista de Chile;2018;Oct - Dic;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP052;Partido Progresista de Chile;2018;Oct - Dic;Cotizaciones;Pesos;2377786
Pagina Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP052;Partido Progresista de Chile;2018;Oct - Dic;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP052;Partido Progresista de Chile;2018;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP052;Partido Progresista de Chile;2018;Oct - Dic;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP052;Partido Progresista de Chile;2018;Oct - Dic;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP052;Partido Progresista de Chile;2019;Abr - Jun;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;71900347
Pagina Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP052;Partido Progresista de Chile;2019;Abr - Jun;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP052;Partido Progresista de Chile;2019;Abr - Jun;Cotizaciones;Pesos;1501000
Pagina Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP052;Partido Progresista de Chile;2019;Abr - Jun;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP052;Partido Progresista de Chile;2019;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP052;Partido Progresista de Chile;2019;Abr - Jun;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP052;Partido Progresista de Chile;2019;Abr - Jun;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP052;Partido Progresista de Chile;2019;Ene - Mar;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;76132584
Pagina Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP052;Partido Progresista de Chile;2019;Ene - Mar;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP052;Partido Progresista de Chile;2019;Ene - Mar;Cotizaciones;Pesos;313000
Pagina Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP052;Partido Progresista de Chile;2019;Ene - Mar;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP052;Partido Progresista de Chile;2019;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP052;Partido Progresista de Chile;2019;Ene - Mar;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP052;Partido Progresista de Chile;2019;Ene - Mar;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Jul - Sep;PP052;Partido Progresista de Chile;2019;Jul - Sep;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;72351181
Pagina Aportes, donaciones, asignaciones y otros/2019/Jul - Sep;PP052;Partido Progresista de Chile;2019;Jul - Sep;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Jul - Sep;PP052;Partido Progresista de Chile;2019;Jul - Sep;Cotizaciones;Pesos;707000
Pagina Aportes, donaciones, asignaciones y otros/2019/Jul - Sep;PP052;Partido Progresista de Chile;2019;Jul - Sep;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Jul - Sep;PP052;Partido Progresista de Chile;2019;Jul - Sep;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Jul - Sep;PP052;Partido Progresista de Chile;2019;Jul - Sep;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Jul - Sep;PP052;Partido Progresista de Chile;2019;Jul - Sep;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP052;Partido Progresista de Chile;2019;Oct - Dic;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;73156964
Pagina Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP052;Partido Progresista de Chile;2019;Oct - Dic;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP052;Partido Progresista de Chile;2019;Oct - Dic;Cotizaciones;Pesos;304000
Pagina Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP052;Partido Progresista de Chile;2019;Oct - Dic;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP052;Partido Progresista de Chile;2019;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP052;Partido Progresista de Chile;2019;Oct - Dic;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP052;Partido Progresista de Chile;2019;Oct - Dic;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP052;Partido Progresista de Chile;2020;Abr - Jun;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;74342080
Pagina Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP052;Partido Progresista de Chile;2020;Abr - Jun;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP052;Partido Progresista de Chile;2020;Abr - Jun;Cotizaciones;Pesos;639000
Pagina Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP052;Partido Progresista de Chile;2020;Abr - Jun;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP052;Partido Progresista de Chile;2020;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP052;Partido Progresista de Chile;2020;Abr - Jun;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP052;Partido Progresista de Chile;2020;Abr - Jun;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP052;Partido Progresista de Chile;2020;Ene - Mar;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;75136724
Pagina Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP052;Partido Progresista de Chile;2020;Ene - Mar;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP052;Partido Progresista de Chile;2020;Ene - Mar;Cotizaciones;Pesos;423198
Pagina Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP052;Partido Progresista de Chile;2020;Ene - Mar;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP052;Partido Progresista de Chile;2020;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP052;Partido Progresista de Chile;2020;Ene - Mar;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP052;Partido Progresista de Chile;2020;Ene - Mar;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP052;Partido Progresista de Chile;2020;Jul - Sep;Aportes del Estado (art. 33 bis Ley Nø18603);Pesos;73058277
Pagina Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP052;Partido Progresista de Chile;2020;Jul - Sep;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP052;Partido Progresista de Chile;2020;Jul - Sep;Cotizaciones;Pesos;866200
Pagina Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP052;Partido Progresista de Chile;2020;Jul - Sep;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP052;Partido Progresista de Chile;2020;Jul - Sep;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP052;Partido Progresista de Chile;2020;Jul - Sep;Otras Transferencias p£blicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP052;Partido Progresista de Chile;2020;Jul - Sep;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2018/Abril - Junio;PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Cotizaciones;Pesos;0
