Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Región;Comuna;Avenida, Calle o Pasaje;Número del inmueble, depto u oficina
PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Temuco;Temuco;Sin información;Sin información
PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Región Metropolitana;Santiago;García Reyes;56
PP046;Partido Pais;2017;Jul - Sep;I Región de Tarapac ;Iquique;Sin información;Sin información
PP046;Partido Pais;2017;Jul - Sep;II Región de Antofagasta;Antofagasta;Sin información;Sin información
PP046;Partido Pais;2017;Jul - Sep;VII Región del Maule;Talca;Sin información;Sin información
PP046;Partido Pais;2017;Jul - Sep;VIII Región del Biobío;Concepción;Obispo Hipolito Salas;142
PP046;Partido Pais;2017;Jul - Sep;IX Región de la Araucanía;Temuco;Sin información;Sin información
PP046;Partido Pais;2017;Oct - Dic;I Región de Tarapac ;Iquique;Sin información;Sin información
PP046;Partido Pais;2017;Oct - Dic;II Región de Antofagasta;Antofagasta;Sin información;Sin información
PP046;Partido Pais;2017;Oct - Dic;VII Región del Maule;Talca;Sin información;Sin información
PP046;Partido Pais;2017;Oct - Dic;VIII Región del Biobío;Concepción;Obispo Hipolito Salas;142
PP046;Partido Pais;2017;Oct - Dic;IX Región de la Araucanía;Temuco;Sin información;Sin información
PP046;Partido Pais;2018;Ene - Mar;I Región de Tarapac ;Iquique;Sin información;Sin información
PP046;Partido Pais;2018;Ene - Mar;II Región de Antofagasta;Antofagasta;Sin información;Sin información
PP046;Partido Pais;2018;Ene - Mar;VII Región del Maule;Talca;Sin información;Sin información
PP046;Partido Pais;2018;Ene - Mar;VIII Región del Biobío;Concepción;Sin información;Sin información
PP046;Partido Pais;2018;Ene - Mar;IX Región de la Araucanía;Temuco;Sin información;Sin información
PP046;Partido Pais;2018;Abr - Jun;I Región de Tarapac ;Iquique;Sin información;Sin información
PP046;Partido Pais;2018;Abr - Jun;II Región de Antofagasta;Antofagasta;Sin información;Sin información
PP046;Partido Pais;2018;Abr - Jun;VII Región del Maule;Talca;Sin información;Sin información
PP046;Partido Pais;2018;Abr - Jun;VIII Región del Biobío;Concepción;Sin información;Sin información
PP046;Partido Pais;2018;Abr - Jun;IX Región de la Araucanía;Temuco;Sin información;Sin información
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;XV Región de Arica y Parinacota;Sin sede;Sin sede;Sin sede
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;I Región de Tarapacá;Sin sede;Sin sede;Sin sede
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;XV Región de Arica y Parinacota;Sin sede;Sin sede;Sin sede
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;I Región de Tarapacá;Sin sede;Sin sede;Sin sede
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;XV Región de Arica y Parinacota;Sin sede;Sin sede;Sin sede
PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;I Región de Tarapacá;Sin sede;Sin sede;Sin sede
PP047;Partido de Trabajadores Revolucionarios;2017;Abr - Jun;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP049;Partido ANDHA Chile;2017;Ene -Mar;Metropolitana;San Bernardo;Tavaque;12621
PP049;Partido ANDHA Chile;2017;Abr - Jun;Metropolitana;San Bernardo;Tavaque;12621
PP049;Partido ANDHA Chile;2017;Jul - Sep;Metropolitana;San Bernardo;Tavaque;12621
PP049;Partido ANDHA Chile;2017;Oct - Dic;Metropolitana;San Bernardo;Tavaque;12621
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de Arica y Parinacota;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región Tarapacá;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región Antofagasta;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región Atacama;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de Coquimbo;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de Valparaíso;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de O´Higgins;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región del Maule;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región del Bio-Bio;Concepción;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de Ñuble;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de la Araucanía;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de los Ríos;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de los Lagos;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de Aysén;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región de Magallanes;Sin sede;Sin sede;Sin sede,,
PP052;Partido Pais Progresista;2019;Abr - Jun;Región Metropolitana;Providencia;Los Leones;1052,,
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;Oficina Central Región Metropolitana (no constituida);Santiago;Gaspar Cabrales;1477
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;IX Región de la Araucanía;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;X Región de los Lagos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;XIV Región de Los Ríos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;Oficina Central Región Metropolitana (no constituida);Macul;Arturo Prat;4344
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;IX Región de la Araucanía;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;X Región de los Lagos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Jul - Sep;XIV Región de Los Ríos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;Oficina Central Región Metropolitana (no constituida);Macul;Arturo Prat;4344
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;IX Región de la Araucanía;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;X Región de los Lagos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Abr - Jun;XIV Región de Los Ríos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Abr - Jun;Oficina Central Región Metropolitana (no constituida);Macul;Arturo Prat;4344
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Abr - Jun;IX Región de la Araucanía;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Abr - Jun;X Región de los Lagos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Abr - Jun;XIV Región de Los Ríos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Ene - Mar;Oficina Central Región Metropolitana (no constituida);Santiago;Gaspar Cabrales;1477
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Ene - Mar;IX Región de la Araucanía;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Ene - Mar;X Región de los Lagos;Sin sede;Sin sede;Sin sede
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2019;Ene - Mar;XIV Región de Los Ríos;Sin sede;Sin sede;Sin sede
