Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Tipo de Campaña;Item;Unidad Monetaria;Monto;Estado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;99365;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
Pagina Registro de Gastos efectuados en Campañas Electorales/Registro de Gastos efectuados en Campañas Electorales 2016;PP019;Partido Por la Democracia (PPD);2018;Ene - Mar;Concejal;CAMPAÑA MUNICIPALES 2016  CALENDARIO B: 3000  CALENDARIO CARTA: 2000   M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;211225;Aprobado
