Camino;C骴igo del organismo;Nombre del organismo;A駉 Informado;Trimestre Informado;Item de Gastos;Unidad Monetaria;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Cr閐itos corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Cr閐itos largo plazo;Pesos;1579321;1581105;3225954;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Gastos de Personal;Pesos;16332619;27485972;33146614;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Gastos por Prestamos corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Gastos por Prestamos largo plazo;Pesos;0;0;2300000;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Inversiones;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Otros gastos de administraci髇;Pesos;37358145;33145510;33808007;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Preparaci髇 de candidatos (elecci髇 popular);Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Preparacion de militantes;Pesos;0;0;381276;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Enero - Marzo;PP007;Partido Comunista de Chile (PCCH);2018;Ene - Mar;Valores de Operaci髇 de Capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Actividades de Educaci髇 C韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Actividades de Fomento a Participaci髇 Femenina;Pesos;0;0;0;0;0;0;5334324;8227624;8734063;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Actividades de Fomento a Participaci髇 Juvenil;Pesos;0;0;0;0;0;0;5150602;5679600;6398267;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Actividades de Investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Adquisici髇 de Bienes o Servicios y Gastos corrientes;Pesos;0;0;0;0;0;0;2887892;24984247;16877907;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Cr閐itos corto plazo;Pesos;0;0;0;0;0;0;3055672;3036590;3076521;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Cr閐itos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Gastos de Personal;Pesos;0;0;0;0;0;0;38891943;28421501;38260770;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Gastos por Prestamos corto plazo;Pesos;0;0;0;0;0;0;1074101;1100277;1072838;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Gastos por Prestamos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Inversiones;Pesos;0;0;0;0;0;0;250000000;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;38850438;30318081;19364151;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Preparaci髇 de candidatos (elecci髇 popular);Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Preparacion de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2018;Jul - Sep;Valores de Operaci髇 de Capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Actividades de Educaci髇 C韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Actividades de Fomento a Participaci髇 Femenina;Pesos;0;0;0;0;0;0;0;0;0;13526927;4929355;3033300
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Actividades de Fomento a Participaci髇 Juvenil;Pesos;0;0;0;0;0;0;0;0;0;4713280;5085496;4807222
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Actividades de Investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Adquisici髇 de Bienes o Servicios y Gastos corrientes;Pesos;0;0;0;0;0;0;0;0;0;3484400;2035594;2424427
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Cr閐itos corto plazo;Pesos;0;0;0;0;0;0;0;0;0;3080340;3085512;3114442
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Cr閐itos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Gastos de Personal;Pesos;0;0;0;0;0;0;0;0;0;46182536;29606726;33856203
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Gastos por Prestamos corto plazo;Pesos;0;0;0;0;0;0;0;0;0;1082122;1088482;1069781
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Gastos por Prestamos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Inversiones;Pesos;0;0;0;0;0;0;0;0;0;272350833;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;0;0;0;40103495;26164308;286410452
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Preparaci髇 de candidatos (elecci髇 popular);Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Preparacion de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;160000;1351434
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2018/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2018;Oct - Dic;Valores de Operaci髇 de Capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Actividades de Educaci髇 C韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Actividades de Fomento a Participaci髇 Femenina;Pesos;0;0;0;935564;914087;2028510;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Actividades de Fomento a Participaci髇 Juvenil;Pesos;0;4135000;0;627333;560777;560777;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Actividades de Investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Adquisici髇 de Bienes o Servicios y Gastos corrientes;Pesos;43039912;8760609;9647225;29538538;21876386;20024110;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Cr閐itos corto plazo;Pesos;2511267;2559970;2599768;4043707;4059519;4076462;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Cr閐itos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Gastos de Personal;Pesos;33098292;27715696;30489626;31834184;34513329;34722645;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Gastos por Prestamos corto plazo;Pesos;1673611;1623247;1585334;148304;148976;149441;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Gastos por Prestamos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Inversiones;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Otros gastos de administraci髇;Pesos;29096592;13273095;8743507;1976343;1492026;1488598;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Preparaci髇 de candidatos (elecci髇 popular);Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Preparacion de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2019;Abr - Jun;Valores de Operaci髇 de Capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Actividades de Educaci髇 C韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Actividades de Fomento a Participaci髇 Femenina;Pesos;0;0;0;935564;914087;2028510;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Actividades de Fomento a Participaci髇 Juvenil;Pesos;0;4135000;0;627333;560777;560777;560777;560777;569749;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Actividades de Investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Adquisici髇 de Bienes o Servicios y Gastos corrientes;Pesos;43039912;8760609;9647225;29538538;21876386;20024110;20524906;11005139;18210990;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Cr閐itos corto plazo;Pesos;2511267;2559970;2599768;4043707;4059519;4076462;1645215;1652741;9028961;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Cr閐itos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Gastos de Personal;Pesos;33098292;27715696;30489626;31834184;34513329;34722645;33184177;33250948;34156058;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Gastos por Prestamos corto plazo;Pesos;1673611;1623247;1585334;148304;148976;149441;150290;150389;398558;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Gastos por Prestamos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Inversiones;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Otros gastos de administraci髇;Pesos;29096592;13273095;8743507;1976343;1492026;1488598;1682310;1433106;1599456;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Preparaci髇 de candidatos (elecci髇 popular);Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Preparacion de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Julio - Septiembre;PP007;Partido Comunista de Chile (PCCH);2019;Jul - Sep;Valores de Operaci髇 de Capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Actividades de Educaci髇 C韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Actividades de Fomento a Participaci髇 Femenina;Pesos;0;0;0;935564;914087;2028510;0;0;0;385596;22218094;8212523
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Actividades de Fomento a Participaci髇 Juvenil;Pesos;0;4135000;0;627333;560777;560777;560777;560777;569749;605582;569749;599229
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Actividades de Investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Adquisici髇 de Bienes o Servicios y Gastos corrientes;Pesos;43039912;8760609;9647225;29538538;21876386;20024110;20524906;11005139;18210990;14349677;15324104;22128857
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Cr閐itos corto plazo;Pesos;2511267;2559970;2599768;4043707;4059519;4076462;1645215;1652741;9028961;0;2594204;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Cr閐itos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Gastos de Personal;Pesos;33098292;27715696;30489626;31834184;34513329;34722645;33184177;33250948;34156058;33101947;34204498;32679563
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Gastos por Prestamos corto plazo;Pesos;1673611;1623247;1585334;148304;148976;149441;150290;150389;398558;154059;179858;181189
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Gastos por Prestamos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Inversiones;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Otros gastos de administraci髇;Pesos;29096592;13273095;8743507;1976343;1492026;1488598;1682310;1433106;1599456;1425360;1163385;1580885
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Preparaci髇 de candidatos (elecci髇 popular);Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Preparacion de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del partido pol韙ico a駉 2019/Octubre - Diciembre;PP007;Partido Comunista de Chile (PCCH);2019;Oct - Dic;Valores de Operaci髇 de Capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Actividades de Educaci髇 C韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Actividades de Fomento a Participaci髇 Femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Actividades de Fomento a Participaci髇 Juvenil;Pesos;569749;569749;0;580004;580004;580004;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Actividades de Investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Adquisici髇 de Bienes o Servicios y Gastos corrientes;Pesos;13840711;14772166;14760068;18518174;14737659;11268303;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Cr閐itos corto plazo;Pesos;3343295;0;0;2550568;2558585;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Cr閐itos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Gastos de Personal;Pesos;32203482;35031947;32990090;34859239;39025129;30956795;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Gastos por Prestamos corto plazo;Pesos;181503;0;0;185229;184008;184073;0;0;0;0;0;0
Gastos del partido pol韙ico/Gastos del Partido Pol韙ico A駉 2020/Abril - Junio;PP007;Partido Comunista de Chile (PCCH);2020;Abr - Jun;Gastos por Prestamos largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
