"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"ah010264872","RIO BUENO","Germán Enrique Pequeño Reyes","AH0102874","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional XIV Región",2015-06-10,2015-06-10,"PARTICIPACIÓN EN MESA PESCA RECREATIVA SOL. 338 - ",91690,"   SERVICIO NACIONAL DE PESCA - REGIÓN DE LOS RÍOS -     SERVICIO NACIONAL DE PESCA Y ACUICULTURA - REGION DE LOS RIOS -     SERVICIO NACIONAL DE PESCA Y ACUICULTURA- REGION DE LOS RIOS - "
"ah01081342","Santiago","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-05-04,2015-05-04,"Asistir a oficina de Coordinación a las siguientes reuniones: Consultora el Boldo - Asesor del Ministerio de Economía sobre caletas - Consejo del Fondo de Fomento para la Pesca Artesanal en el Ministerio de Economia y reunión sobre tema: Centro de enfermedades. - ",30682,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01081442","Concepción","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-05-07,2015-05-07,"Lanzamiento sistema de importaciones electrónicos - reunión  con funcionarios de la Región y evaluación de infraestructura por arriendo de oficina Regional. - ",30682,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01081492","Chañaral de Aceituno y Coquimbo","Danilo Borys Pereira Pena","AH0102778","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de Gabinete",2015-06-24,2015-06-26,"Asiste a ceremonia entrega plan de manejo de S.T.I. Chañaral de Aceituno y planta de proceso de mariscos de A.G. San Pedro, IV R. - ",127,"   Sernapesca - "
"ah01081522","Puerto Montt","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-05-12,2015-05-13,"Asistir a reunión con Intendente de la Región de los Lagos - Reunión con Fundación Chuinquihue y con Federación de Productores de Algas en Maullín. - ",107386,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01081552","Santiago","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-05-14,2015-05-14,"Asistir a reunion en el Ministerio de Hacienda - ",30682,"   Servicio Nacional de Pesca y Acuicultyra - "
"ah01081622","Santiago","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-05-18,2015-05-18,"Presentación del nuevo Director Regional de la Región Metropolitana - ",30682,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01081902","Santiago","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-06-01,2015-06-01,"Asistir a reunión en Dipres y en oficina de Coordinación con Empresa Csiro. - ",30682,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01081912","Santiago","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-06-05,2015-06-05,"Asistir a reunión sobre Instructivo Presidencial N° 1. - ",30682,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01081952","Santiago","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-06-08,2015-06-08,"Asistir a reuniones en oficina de Coordinación con Consultora el Boldo y reunión de programas de Caletas - ",30682,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01082132","Caldera","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-06-24,2015-06-24,"Asistir a Ceremonia de entrega de Proyecto en Caleta Pan de Azúcar de Caldera - ",30682,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01082282","la serena","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-06-26,2015-06-27,"Asistir a ceremonia de entrega de Proyecto en caleta San Pedro de la Serena. - ",107386,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01084112","Valparaíso","Eduardo Alberto Aguilera León","AH0102835","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional X región",2015-06-10,2015-06-12,"Participar en reunión de análisis entre Direcciones Regionales y Dirección Nacional de Pesca - ",121387,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01084542","Valparaiso","Guillermo Mery Luffi","AH0102807","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional VI región.",2015-06-30,2015-06-30,"Reunión técnica, análisis situación  pesca investigación recurso jaiba limón, en las regiones V, VI y VII - ",20,"   SERVICIO NACIONAL DE PESCA - "
"ah01084922","Queule, Chile","Bernardo Alberto Pardo Pérez","AH0102831","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional IX región",2015-06-23,2015-06-23,"Mesa de trabajo con pescadores artesanales y Seremi Economía Regional - ",36031,"   Servicio Nacional de Pesca - "
"ah01085012","Talca, Chile","Marcelo Arredondo Araya","AH0102805","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional V región",2015-06-24,2015-06-24,"Reunión Consejo Zonal de Pesca, Regiones V, VI y VII. - ",64231,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01085072","Valdivia, Chile","Bernardo Alberto Pardo Pérez","AH0102831","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional IX región",2015-06-25,2015-06-25,"sesión Consejo Zonal de Pesca XIV y IX Regiones - ",42631,"   Servicio Nacional de Pesca - "
"ah01085592","CAUQUENES","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-09,2015-06-09,"SE PRESENTA DENUNCIA AL TRIBUNAL DE CAUQUENES JUNTO A ABOGADA MARISOL SEPULVEDA LOPEZ POR CONSTANTES AMENAZAS AL JEFE DE OFICINA DE PELLUHUE - ",20231,"   SERVICIO NACIONAL DE PESCA Y ACUICULTURA - "
"ah01085602","VALPARAISO, CHILE","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-10,2015-06-12,"SE ASISTE A REUNION DE DIRECTIVOS EN VALPARAISO, LA CUÁL SE ENFOCÓ EN LOS ASPECTOS ESTRATÉGICOS PRINCIPALMENTE CON EL TEMA DE CERTIFICACIÓN, ADEMAS SE SOSTUVO REUNION CON EL SUBSECRETARIO DE PESCA Y ACUICULTURA. - ",147887,"   SERVICIO NACIONAL DE PESCA Y ACUICULTURA -     SERVICIO NACIONAL DE PESCA - "
"ah01085612","PELLINES/ ILOCA","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-16,2015-06-16,"SE ASISTE A REUNION CON ARMADORES DE CALETA DE PELLINES A SOLICITUD DE ELLOS, TEMA PRINCIPAL: MOD. ART 29 LGPA Y APLICACIÓN EN LA REGION, ENTRE OTROS TEMAS. POSTERIOR A ESTO SE ASITE A ILOCA A REUNION CON STI RECOLECTORES Y ALGUEROS PROVINCIA DE CURICÓ, TRATANDOSE COMO OBJETIVO DE LA MESA DE TRABAJO PERMANENTE ENTRE EL SERVICIO Y LOS USUARIOS DEL STI - ",20231,"   SERVICIO NACIONAL DE PESCA - "
"ah01085782","Talca","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-18,2015-06-18,"SE PRESENTÓ UN RECURSO DE AMPARO PREVENTIVO , EN LA CORTE DE APELACIONES DE TALCA, LUEGO SE SOSTUVO REUNION CON INTENDENTE REGIONAL POR CONTINGENCIA EN LA OFICINA DE ILOCA - ",23111,"   servicio nacional de Pesca y Acuicultura - "
"ah01085832","Talca","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-19,2015-06-19,"SE ASISTE A REUNION DE GABINETE ECONOMICO REGIONAL Y POSTERIORMENTE SE SOSTUVO REUNION CON  EL MINISTRO DE ECONOMIA, SEREMI DE ECONOMIA E INTENDENTE. - ",42871,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01085852","Iloca, chile","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-22,2015-06-22,"VISITA A OFICINA DE ILOCA, LUEGO DEL ATENTADO SUFRIDO EL DÍA MIERCOLES 17,06,2015 - ",15000,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01085902","Talca, Cauquenes","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-23,2015-06-23,"SE REUNE CON FISCAL REGIONAL DE TALCA Y POSTERIORMENTE SE REUNE CON MAGISTRADOS DE CAUQUENES JUNTO A EQUIPO JURIDICO DE LA REGION DEL MAULE. - ",52831,"   Servicio Nacional de Pesca -     Servicio Nacional de Pesca y Acuicultura - "
"ah01085922","Talca","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-24,2015-06-24,"SE ASISTE A ENTREVISTA EN TELEVISION REGIONAL POR CONTINGENCIA EN SERNAPESCA Y SE SOSTUVO REUNION CON SEREMI DE ECONOMIA - ",22431,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01085932","Pelluhue","Carlos Cerda Salgado","AH0103325","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) regional VII región",2015-06-25,2015-06-25,"SE ASISTE A REUNION MESA DE TRABAJO CON DIRIGENTES DE ORGANIZACIONES DE RECOLECTORES DE ORILLA PERTECIENTES A LA ZONA SUR DE LA REGION. - ",20231,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01086092","Archipiélago de Juan Fernández","Marcelo Arredondo Araya","AH0102805","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional V región",2015-06-08,2015-06-11,"Participar de primera reunión de Comité de Manejo de pesquerías de crustáceos y otras especies en el Archipiélago de Juan Fernández e Islas Desventuradas. - ",721965,"   Servicio Nacional de Pesca y Acuicutura -     Servicio Nacional de Pesca y Acuicultura - "
"ah01086192","La Ligua","Marcelo Arredondo Araya","AH0102805","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional V región",2015-06-03,2015-06-03,"Reunión con Fiscal de La Ligua por querella de agresión contra funcionaria Cindis Obregón Jaure. - ",36231,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01086272","LEBU","Marta Fabiola Araneda Fraile","AH0102827","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional VIII región",2015-06-23,2015-06-23,"PARTICIPAR EN REUNION MESA PESCA ARTESANAL EN GOB. PROVINCIAL DE ARAUCO, LEBU - ",20231,"   SERVICIO NACIONAL DE PESCA Y ACUICULTURA - "
"ah01086352","Quintero","Marcelo Arredondo Araya","AH0102805","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional V región",2015-05-29,2015-05-29,"Reunión con dirigentes de pescadores de caletas Horcón y Ventanas por proyecto FIC regional de plantación de algas en sus AMERB. - ",25231,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01086562","San Antonio","Marcelo Arredondo Araya","AH0102805","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional V región",2015-06-16,2015-06-16,"Entrevista a postulantes por reemplazo de Tomás Araya en Oficina Sernapesca San Antonio. - ",30731,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01086792","PORVENIR","Manuel Díaz Herrera","AH0102838","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional XII región",2015-06-25,2015-06-26,"SE PARTICIPÓ EN SESIÓN DE GABINETE ECONÓMIGO REGIONAL. - ",83209,"   SERVICIO NACIONAL DE PESCA Y ACUICULTURA - "
"ah01092972","San Diego, Estado Unidos","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-06-15,2015-06-19,"Participar con la Delegación Nacional de Chile en el 11° Reunión de conversaciones con el National Marine Fisheries Service de los Estados Unidos de Norteamerica. - ",637540,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01092992","Paris, Francia","JOSE MIGUEL BURGOS GONZALEZ","AH0102654","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Jefe(a) de servicio",2015-05-22,2015-05-29,"Asistencia a la 83° Sesión General de la Asamblea Mundial de la Organización Mundial de Sanidad Animal O.I.E. a realizarse e Paris,Francia - ",1741253,"   Servicio Nacional de Pesca y Acuicultura - "
"ah01178142","Foz de Iguazú, Brasil","Javiera Montes Cruz","AH011212","SUBSECRETARÍA DE TURISMO","ah011","Subsecretario(a)",2015-06-15,2015-06-16,"Reunión de ministros del Mercosur - ",1657040,"   Subsecretaría de Turismo - "
"ah012109612","Santiago","Claudio Andres Lopez Klocker","AH0122572","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director Sercotec Región de Magallanes y la Antártica Chilena",2015-05-06,2015-06-09,"Reunión Equipo Directivo SERCOTEC (No contempla costo de pasaje ya que por cometido anterior se encontraba en la ciudad de Santiago. - ",255109,"   SERCOTEC - "
"ah012110082","Puerto Edén","Claudio Andres Lopez Klocker","AH0122572","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director Sercotec Región de Magallanes y la Antártica Chilena",2015-06-14,2015-06-19,"Presentación Programa Pesca FNDR (Línea Trajes de Inmersión y Posicionadores Satelitales) y presentación de oferta programática. Reunión con Gobernación Provincial - ",363515,"   SERCOTEC - "
"ah012290692","Provincia del Tamarugal","Patricio Ferreira Rivera","AH0122582","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director Sercotec Región de Tarapacá",2015-04-10,2015-04-10,"Difusión  oferta programática - ",30681,"   SERCOTEC - "
"ah012290732","Provincia del Tamarugal Mamiña","Patricio Ferreira Rivera","AH0122582","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director Sercotec Región de Tarapacá",2015-04-24,2015-04-24,"Altiplano sustentable PER turismo Provincia del Tamarugal - ",30681,"   SERCOTEC - "
"ah012290762","Provincia del Tamarugal Humbertone","Patricio Ferreira Rivera","AH0122582","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Director Sercotec Región de Tarapacá",2015-04-17,2015-04-17,"Cuenta Publica Intendente - ",30681,"   SERCOTEC - "
"ah01279752","Chañaral y Diego de Almagro","Any Clarisa Dorador Alfaro","AH0122552","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Directora Sercotec Región de Atacama",2015-06-02,2015-06-02,"Reunión con empresario de la Cámara de Comercio de Chañaral, y Encargada de Fomento de Municipio de Diego de Almagro - ",30681,"   SERVICIO DE COOPERACION TÉCNICA - "
"ah01279852","Vallenar y Huasco","Any Clarisa Dorador Alfaro","AH0122552","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Directora Sercotec Región de Atacama",2015-06-09,2015-06-09,"Reunión con empresarios del Barrio Comercial de Vallenar, y de Huasco - ",30681,"   SERVICIO DE COOPERACION TECNICA - "
"ah01279952","Chañaral","Any Clarisa Dorador Alfaro","AH0122552","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Directora Sercotec Región de Atacama",2015-06-18,2015-06-18,"Reunión con empresarios de Cámara de Comercio de Chañaral, sobre el programa Reemprende - ",34981,"   SERVICIO DE COOPERACION TÉCNICA -     SERVICIO DE COOPERACION TECNICA - "
"ah01281582","Tocopilla","Catherine Veronica Leon Torres","AH0122550","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Directora Sercotec Región de Antofagasta",2015-06-25,2015-06-25,"Hito inaugural Programa Barrios Comerciales en la Plaza Carlos Condell - ",30681,"   SERCOTEC - "
"ah01291342","Arica","Francisco Javier Meneses Mellado","AH0122599","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Gerente de Personas",2015-06-18,2015-06-19,"Dictar taller ""Comunicación Eficaz"" a todos los funcionarios de la Dirección Regional de Arica y Parinacota - ",397052,"   Sercotec - "
"ah01294992","Carahue","Paola Moncada Venegas","AH0122559","SERVICIO DE COOPERACIÓN TÉCNICA","ah012","Directora Sercotec Región de La Araucanía",2015-06-23,2015-06-23,"Reunión con Alcaldes de la Costa - ",30681,"   Servicio de Cooperación Técnica - "
"ah013141222","Arica, Chile","Lorena Norambuena Garrido","AH0132298","SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO","ah013","Jefe(a) de Gabinete",2015-06-02,2015-06-02,"Saludos protocolares y charla. - ",419764,"   Superintendencia de Insolvencia y Reemprendimiento - "
"ah01384082","iquique, Chile","Josefina Montenegro Araneda","AH0132583","SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO","ah013","Jefe(a) de Servicio",2015-06-23,2015-06-23,"Visita protocolar con Autoridades de la I Región,  reunión con coordinadora regional para, entre otros, difusión de la Ley N.° 20.720 a través de seminario con conjunto con asociación regional de Magistrados. - ",488890,"   Superintendencia de Insolvencia y Reemprendimiento - "
"ah01384102","iquique, Chile","Lorena Norambuena Garrido","AH0132298","SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO","ah013","Jefe(a) de Gabinete",2015-06-23,2015-06-23,"Visita protocolar con Autoridades de la I Región, reunión con coordinadora regional para, entre otros, difusión de la Ley N.° 20.720 a través de seminario con conjunto con asociación regional de Magistrados. - ",408259,"   Superintendencia de Insolvencia y Reemprendimiento - "
"ah01385122","Talca, Chile","Lorena Norambuena Garrido","AH0132298","SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO","ah013","Jefe(a) de Gabinete",2015-06-17,2015-06-17,"Visita protocolar con Autoridades de la VII Región. Clase Magistral en la Universidad Autónoma sobre la Ley N.° 20.720. Coloquio con Ministros, Jueces de Letras, Fiscales y Abogados en la Corte de Apelaciones de Talca. - ",20231,"   Superintendencia de Insolvencia y Reemprendimiento - "
"ai00289782","La Union","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-04,2015-06-04,"Participacion en reunion con la Sra. Alcaldesa de La Union y Secplac - ",20231,"   CONADI - "
"ai00289802","Panguipulli","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-05,2015-06-05,"Realizacion de audiencias en oficina de enlace Conadi Panguipulli - ",20231,"   CONADI - "
"ai00289832","Rio Bueno","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-12,2015-06-12,"Reunion con Comunidad Indigena Illahuapi - ",20231,"   CONADI - "
"ai00289842","Panguipulli","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-13,2015-06-13,"Reunion por Temas relacionados con Hidroelectrica Neltume - ",20231,"   CONADI - "
"ai00289852","Panguipulli","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-16,2015-06-16,"Reunion por tema relacionado con hidroelectrica Neltume - ",20231,"   CONADI - "
"ai00289862","Panguipulli","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-17,2015-06-17,"Reunion con Comunidad Indigena Ampaniguen - ",20231,"   CONADI - "
"ai00289872","Rio Bueno","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-23,2015-06-23,"Participacion en Wetripantu - ",20231,"   CONADI - "
"ai00289882","Futrono","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-24,2015-06-24,"Celebracion de Wetripantu - ",20231,"   CONADI - "
"ai00289892","Panguipulli","Cristian Samuel Cayul Huechante","AI0025998","CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA (CONADI)","ai002","Director(a) regional de servicio público",2015-06-25,2015-06-25,"Firma ante notario de contrato de arriendo dependencias Conadi Panguipulii - ",0,"   CONADI - "
